module,type,name,res_id,src,value,comments
mail,model,"ir.model.fields,field_description",mail.field_mail_template__display_name,Display Name,,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread__display_name,Display Name,,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value__display_name,Display Name,,
mail,model,"ir.model.fields,field_description",mail.field_mail_wizard_invite__display_name,Display Name,,
mail,model,"ir.model.fields,field_description",mail.field_publisher_warranty_contract__display_name,Display Name,,
mail,model_terms,"ir.ui.view,arch_db",mail.email_template_form,Display an option on related documents to open a composition wizard with this template,,
mail,model,"ir.model.fields,help",mail.field_mail_activity__res_name,Display name of the related document.,,
mail,model,"ir.model.fields,help",mail.field_mail_compose_message__auto_delete_message,Do not keep a copy of the email in the document communication history (mass mailing only),,
mail,code,addons/mail/static/src/js/chatter.js,508,Do you really want to delete %s?,,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.view_document_file_kanban,Document,,
mail,model,"ir.model,name",mail.model_mail_followers,Document Followers,,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity__res_model_id,Document Model,,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity__res_name,Document Name,,
mail,code,addons/mail/static/src/xml/activity.xml,101,Done,,openerp-web
mail,code,addons/mail/static/src/xml/activity.xml,107,Done & Launch Next,,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_activity_view_form_popup,Done & Launch Next,,
mail,code,addons/mail/static/src/xml/activity.xml,99,Done & Schedule Next,,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_activity_view_form_popup,Done & Schedule Next,,
mail,code,addons/mail/static/src/xml/thread.xml,44,Download,,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,78,Download,,openerp-web
mail,code,addons/mail/static/src/xml/followers.xml,11,Dropdown menu - Followers,,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_activity__date_deadline,Due Date,,
mail,model,"ir.model.fields,field_description",mail.field_ir_actions_server__activity_date_deadline_range,Due Date In,,
mail,code,addons/mail/static/src/js/activity.js,99,Due in %d days,,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_ir_actions_server__activity_date_deadline_range_type,Due type,,
mail,model_terms,"ir.ui.view,arch_db",mail.email_template_form,Dynamic Placeholder Generator,,
mail,code,addons/mail/static/src/xml/activity.xml,83,Edit,,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_resend_message_view_form,Edit Partners,,
mail,code,addons/mail/static/src/js/followers.js,356,Edit Subscription of ,,openerp-web
mail,code,addons/mail/static/src/xml/followers.xml,50,Edit subscription,,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_partner__partner_email,Email,,
mail,model,"ir.model.fields,field_description",mail.field_mail_moderation__email,Email,,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_partner__email,Email,,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_view_form,Email,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_search,Email,,
mail,model,"mail.activity.type,name",mail.mail_activity_data_email,Email,,
mail,selection,"mail.compose.message,message_type",0,Email,,
mail,selection,"mail.message,message_type",0,Email,,
mail,model,"ir.model.fields,field_description",mail.field_mail_blacklist__email,Email Address,,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_view_form,Email Alias,,
mail,model,"ir.model,name",mail.model_mail_alias,Email Aliases,,
mail,model,"ir.model,name",mail.model_mail_alias_mixin,Email Aliases Mixin,,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_blacklist_view_tree,Email Blacklist,,
mail,model_terms,"ir.ui.view,arch_db",mail.email_template_form,Email Configuration,,
mail,model_terms,"ir.ui.view,arch_db",mail.email_template_preview_form,Email Preview,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_search,Email Search,,
mail,model,"ir.model.fields,field_description",mail.field_mail_notification__email_status,Email Status,,
mail,model,"ir.model.fields,field_description",mail.field_ir_actions_server__template_id,Email Template,,
mail,model,"ir.model,name",mail.model_email_template_preview,Email Template Preview,,
mail,model,"ir.model,name",mail.model_mail_template,Email Templates,,
mail,model,"ir.model,name",mail.model_mail_thread,Email Thread,,
mail,sql_constraint,mail.blacklist,0,Email address already exists!,,
mail,model,"ir.model.fields,help",mail.field_res_users__alias_id,Email address internally associated with this user. Incoming emails will appear in the user's notifications.,,
mail,model,"ir.model.fields,help",mail.field_mail_compose_message__email_from,Email address of the sender. This field is set when no matching partner is found and replaces the author_id field in the chatter.,,
mail,model,"ir.model.fields,help",mail.field_mail_mail__email_from,Email address of the sender. This field is set when no matching partner is found and replaces the author_id field in the chatter.,,
mail,model,"ir.model.fields,help",mail.field_mail_message__email_from,Email address of the sender. This field is set when no matching partner is found and replaces the author_id field in the chatter.,,
mail,selection,"mail.notification,failure_type",0,Email address rejected by destination,,
mail,model_terms,"ir.ui.view,arch_db",mail.email_compose_message_wizard_form,Email address to redirect replies...,,
mail,model_terms,"ir.actions.act_window,help",mail.mail_blacklist_action,Email addresses that are blacklisted means that the recipient won't receive any mass mailing anymore.,,
mail,model,"ir.model,name",mail.model_mail_compose_message,Email composition wizard,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_form,Email message,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_message_subtype_form,Email message,,
mail,model,"ir.model,name",mail.model_mail_resend_message,Email resend wizard,,
mail,model,"ir.actions.act_window,name",mail.action_view_mail_mail,Emails,,
mail,model,"ir.ui.menu,name",mail.menu_mail_mail,Emails,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_tree,Emails,,
mail,code,addons/mail/static/src/xml/composer.xml,14,Emojis,,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_resend_cancel_view_form,Envelope Example,,
mail,code,addons/mail/static/src/xml/thread.xml,392,Error,,openerp-web
mail,selection,"mail.activity.type,decoration_type",0,Error,,
mail,code,addons/mail/models/update.py,98,Error during communication with the publisher warranty server.,,
mail,code,addons/mail/models/mail_mail.py,343,Error without exception. Probably due do concurrent access update of notification records. Please see with an administrator.,,
mail,code,addons/mail/models/mail_mail.py,332,Error without exception. Probably due do sending an email without computed recipients.,,
mail,sql_constraint,mail.followers,0,"Error, a channel cannot follow twice the same object.",,
mail,sql_constraint,mail.followers,0,"Error, a partner cannot follow twice the same object.",,
mail,sql_constraint,mail.followers,0,Error: A follower must be either a partner or a channel (but not both).,,
mail,selection,"mail.alias,alias_contact",0,Everyone,,
mail,selection,"mail.channel,public",0,Everyone,,
mail,model,"mail.activity.type,name",mail.mail_activity_data_warning,Exception,,
mail,selection,"mail.notification,email_status",0,Exception,,
mail,selection,"ir.actions.server,state",0,Execute Python Code,,
mail,selection,"ir.actions.server,state",0,Execute several actions,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_search,Extended Filters...,,
mail,code,addons/mail/static/src/xml/thread.xml,46,Extract pages:&nbsp;,,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_res_config_settings__fail_counter,Fail Mail,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_search,Failed,,
mail,code,addons/mail/models/mail_template.py,338,Failed to render template %r using values %r,,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__failure_reason,Failure Reason,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_form,Failure Reason,,
mail,model,"ir.model.fields,field_description",mail.field_mail_notification__failure_reason,Failure reason,,
mail,model,"ir.model.fields,help",mail.field_mail_mail__failure_reason,"Failure reason. This is usually the exception thrown by the email server, stored to ease the debugging of mailing issues.",,
mail,model,"ir.model.fields,field_description",mail.field_mail_notification__failure_type,Failure type,,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__starred_partner_ids,Favorited By,,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__starred_partner_ids,Favorited By,,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__starred_partner_ids,Favorited By,,
mail,code,addons/mail/static/src/js/activity.js,320,Feedback,,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_activity__feedback,Feedback,,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__model_object_field,Field,,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__model_object_field,Field,,
mail,code,addons/mail/models/ir_model.py,55,"Field ""Mail Thread"" cannot be changed to ""False"".",,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value__field_desc,Field Description,,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value__field_type,Field Type,,
mail,model,"ir.model.fields,help",mail.field_mail_message_subtype__relation_field,Field used to link the related model to the subtype model when using automatic subscription on a related document. The field is used to compute getattr(related_document.relation_field).,,
mail,model,"ir.model,name",mail.model_ir_model_fields,Fields,,
mail,model,"ir.model.fields,help",mail.field_email_template_preview__copyvalue,"Final placeholder expression, to be copy-pasted in the desired template field.",,
mail,model,"ir.model.fields,help",mail.field_mail_template__copyvalue,"Final placeholder expression, to be copy-pasted in the desired template field.",,
mail,selection,"mail.channel.partner,fold_state",0,Folded,,
mail,code,addons/mail/static/src/xml/followers.xml,20,Follow,,openerp-web
mail,model,"ir.actions.act_window,name",mail.action_view_followers,Followers,,
mail,model,"ir.model.fields,field_description",mail.field_mail_blacklist__message_follower_ids,Followers,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__message_follower_ids,Followers,,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread__message_follower_ids,Followers,,
mail,model,"ir.model.fields,field_description",mail.field_res_partner__message_follower_ids,Followers,,
mail,model,"ir.model.fields,field_description",mail.field_res_users__message_follower_ids,Followers,,
mail,model,"ir.ui.menu,name",mail.menu_email_followers,Followers,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_followers_tree,Followers,,
mail,model,"ir.model.fields,field_description",mail.field_mail_blacklist__message_channel_ids,Followers (Channels),,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__message_channel_ids,Followers (Channels),,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread__message_channel_ids,Followers (Channels),,
mail,model,"ir.model.fields,field_description",mail.field_res_partner__message_channel_ids,Followers (Channels),,
mail,model,"ir.model.fields,field_description",mail.field_res_users__message_channel_ids,Followers (Channels),,
mail,model,"ir.model.fields,field_description",mail.field_mail_blacklist__message_partner_ids,Followers (Partners),,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__message_partner_ids,Followers (Partners),,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread__message_partner_ids,Followers (Partners),,
mail,model,"ir.model.fields,field_description",mail.field_res_partner__message_partner_ids,Followers (Partners),,
mail,model,"ir.model.fields,field_description",mail.field_res_users__message_partner_ids,Followers (Partners),,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_subscription_form,Followers Form,,
mail,code,addons/mail/static/src/xml/chatter.xml,50,Followers of,,openerp-web
mail,selection,"mail.alias,alias_contact",0,Followers only,,
mail,code,addons/mail/static/src/xml/followers.xml,24,Following,,openerp-web
mail,model,"ir.model.fields,help",mail.field_mail_activity__icon,Font awesome icon e.g. fa-tasks,,
mail,model,"ir.model.fields,help",mail.field_mail_activity_type__icon,Font awesome icon e.g. fa-tasks,,
mail,selection,"ir.actions.act_window.view,view_mode",0,Form,,
mail,selection,"ir.ui.view,type",0,Form,,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__email_from,From,,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__email_from,From,,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__email_from,From,,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__email_from,From,,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__email_from,From,,
mail,code,addons/mail/static/src/xml/chatter.xml,83,Full composer,,openerp-web
mail,code,addons/mail/static/src/xml/systray.xml,98,Future,,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_activity_view_search,Future Activities,,
mail,model_terms,"ir.ui.view,arch_db",mail.res_partner_view_search_inherit_mail,Future Activities,,
mail,selection,"ir.actions.act_window.view,view_mode",0,Gantt,,
mail,selection,"ir.ui.view,type",0,Gantt,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_message_form,Gateway,,
mail,selection,"ir.actions.server,activity_user_type",0,Generic User From Record,,
mail,code,addons/mail/models/res_users.py,88,Go to the configuration panel,,
mail,selection,"ir.actions.act_window.view,view_mode",0,Graph,,
mail,selection,"ir.ui.view,type",0,Graph,,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_activity_view_search,Group By,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_alias_search,Group By,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_search,Group By,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_email_template_search,Group by...,,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_view_tree,Groups,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__moderation_guidelines_msg,Guidelines,,
mail,code,addons/mail/models/mail_channel.py,454,Guidelines of channel %s,,
mail,selection,"res.users,notification_type",0,Handle by Emails,,
mail,selection,"res.users,notification_type",0,Handle in Odoo,,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_message__has_cancel,Has Cancel,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_message_search,Has Mentions,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_message_search,Has attachments,,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__has_error,Has error,,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__has_error,Has error,,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__has_error,Has error,,
mail,model,"ir.model.fields,help",mail.field_mail_compose_message__has_error,Has error,,
mail,model,"ir.model.fields,help",mail.field_mail_mail__has_error,Has error,,
mail,model,"ir.model.fields,help",mail.field_mail_message__has_error,Has error,,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__headers,Headers,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_form,Headers,,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_bounce_catchall,Hello,,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_notify_moderation,Hello,,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_send_guidelines,Hello,,
mail,code,addons/mail/wizard/invite.py,35,"Hello,",,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_cancel__help_message,Help message,,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_partner__message,Help message,,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_subtype__hidden,Hidden,,
mail,model,"ir.model.fields,help",mail.field_mail_message_subtype__hidden,Hide the subtype in the follower options,,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_mixin__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_type__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_mixin__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_blacklist__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_blacklist_mixin__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_partner__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_followers__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_subtype__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_moderation__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_notification__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_cancel__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_message__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_partner__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_shortcode__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_mail_wizard_invite__id,ID,,
mail,model,"ir.model.fields,field_description",mail.field_publisher_warranty_contract__id,ID,,
mail,model,"ir.model.fields,help",mail.field_mail_alias__alias_parent_thread_id,ID of the parent record holding the alias (example: project holding the task creation alias),,
mail,model,"ir.model.fields,help",mail.field_mail_alias_mixin__alias_parent_thread_id,ID of the parent record holding the alias (example: project holding the task creation alias),,
mail,model,"ir.model.fields,help",mail.field_mail_channel__alias_parent_thread_id,ID of the parent record holding the alias (example: project holding the task creation alias),,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity__icon,Icon,,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_type__icon,Icon,,
mail,model,"ir.model.fields,help",mail.field_mail_followers__res_id,Id of the followed resource,,
mail,model,"ir.model.fields,help",mail.field_mail_wizard_invite__res_id,Id of the followed resource,,
mail,code,addons/mail/static/src/xml/discuss.xml,157,Idle,,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,278,Idle,,openerp-web
mail,model,"ir.model.fields,help",mail.field_mail_blacklist__message_unread,If checked new messages require your attention.,,
mail,model,"ir.model.fields,help",mail.field_mail_channel__message_unread,If checked new messages require your attention.,,
mail,model,"ir.model.fields,help",mail.field_mail_thread__message_unread,If checked new messages require your attention.,,
mail,model,"ir.model.fields,help",mail.field_res_partner__message_unread,If checked new messages require your attention.,,
mail,model,"ir.model.fields,help",mail.field_res_users__message_unread,If checked new messages require your attention.,,
mail,model,"ir.model.fields,help",mail.field_mail_blacklist__message_needaction,"If checked, new messages require your attention.",,
mail,model,"ir.model.fields,help",mail.field_mail_channel__message_needaction,"If checked, new messages require your attention.",,
mail,model,"ir.model.fields,help",mail.field_mail_thread__message_needaction,"If checked, new messages require your attention.",,
mail,model,"ir.model.fields,help",mail.field_res_partner__message_needaction,"If checked, new messages require your attention.",,
mail,model,"ir.model.fields,help",mail.field_res_users__message_needaction,"If checked, new messages require your attention.",,
mail,model,"ir.model.fields,help",mail.field_mail_blacklist__message_has_error,"If checked, some messages have a delivery error.",,
mail,model,"ir.model.fields,help",mail.field_mail_channel__message_has_error,"If checked, some messages have a delivery error.",,
mail,model,"ir.model.fields,help",mail.field_mail_thread__message_has_error,"If checked, some messages have a delivery error.",,
mail,model,"ir.model.fields,help",mail.field_res_partner__message_has_error,"If checked, some messages have a delivery error.",,
mail,model,"ir.model.fields,help",mail.field_res_users__message_has_error,"If checked, some messages have a delivery error.",,
mail,model,"ir.model.fields,help",mail.field_mail_wizard_invite__send_mail,"If checked, the partners will receive an email warning they have been added in the document's followers.",,
mail,model,"ir.model.fields,help",mail.field_email_template_preview__user_signature,"If checked, the user's signature will be appended to the text version of the message",,
mail,model,"ir.model.fields,help",mail.field_mail_template__user_signature,"If checked, the user's signature will be appended to the text version of the message",,
mail,model,"ir.model.fields,help",mail.field_mail_mail__scheduled_date,"If set, the queue manager will send the email after the date. If not set, the email will be send as soon as possible.",,
mail,model,"ir.model.fields,help",mail.field_email_template_preview__scheduled_date,"If set, the queue manager will send the email after the date. If not set, the email will be send as soon as possible. Jinja2 placeholders may be used.",,
mail,model,"ir.model.fields,help",mail.field_mail_template__scheduled_date,"If set, the queue manager will send the email after the date. If not set, the email will be send as soon as possible. Jinja2 placeholders may be used.",,
mail,model,"ir.model.fields,help",mail.field_mail_blacklist_mixin__is_blacklisted,"If the email address is on the blacklist, the contact won't receive mass mailing anymore, from any list",,
mail,model,"ir.model.fields,help",mail.field_mail_channel_partner__is_blacklisted,"If the email address is on the blacklist, the contact won't receive mass mailing anymore, from any list",,
mail,model,"ir.model.fields,help",mail.field_res_partner__is_blacklisted,"If the email address is on the blacklist, the contact won't receive mass mailing anymore, from any list",,
mail,model,"ir.model.fields,help",mail.field_res_users__is_blacklisted,"If the email address is on the blacklist, the contact won't receive mass mailing anymore, from any list",,
mail,model,"ir.model.fields,help",mail.field_res_config_settings__alias_domain,"If you have setup a catch-all email domain redirected to the Odoo server, enter the domain name here.",,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_resend_cancel_view_form,"If you want to re-send them, click Cancel now, then click on the notification and review them one by one by clicking on the red envelope next to each message.",,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_resend_message_view_form,Ignore all failures,,
mail,code,addons/mail/static/src/xml/thread.xml,40,Image,,openerp-web
mail,code,addons/mail/models/mail_alias.py,130,Inactive Alias,,
mail,code,addons/mail/static/src/js/services/mail_manager.js,1230,Inbox,,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,27,Inbox,,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,205,Inbox,,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,216,Inbox,,openerp-web
mail,model,"ir.model.fields,help",mail.field_mail_activity__automated,Indicates this activity has been created automatically and not by any user.,,
mail,code,addons/mail/static/src/xml/activity.xml,33,Info,,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_type__initial_res_model_id,Initial model,,
mail,model,"ir.model.fields,help",mail.field_mail_compose_message__parent_id,Initial thread message.,,
mail,model,"ir.model.fields,help",mail.field_mail_mail__parent_id,Initial thread message.,,
mail,model,"ir.model.fields,help",mail.field_mail_message__parent_id,Initial thread message.,,
mail,model,"ir.ui.menu,name",mail.mail_channel_integrations_menu,Integrations,,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_view_form,Integrations,,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_subtype__internal,Internal Only,,
mail,selection,"mail.notification,failure_type",0,Invalid email address,,
mail,code,addons/mail/models/mail_blacklist.py,35,Invalid email address %r,,
mail,code,addons/mail/models/mail_alias.py,88,"Invalid expression, it must be a literal python dictionary definition e.g. ""{'field': 'value'}""",,
mail,code,addons/mail/models/mail_blacklist.py,125,Invalid primary email field on model %s,,
mail,code,addons/mail/models/mail_blacklist.py,128,Invalid primary email field on model %s,,
mail,code,addons/mail/models/mail_thread.py,1956,Invalid record set: should be called as model (without records) or on single-record recordset,,
mail,code,addons/mail/models/mail_thread.py,2187,Invalid record set: should be called as model (without records) or on single-record recordset,,
mail,code,addons/mail/controllers/main.py,40,Invalid token in route %s,,
mail,code,addons/mail/static/src/js/services/mail_notification_manager.js,198,Invitation,,openerp-web
mail,code,addons/mail/wizard/invite.py,65,Invitation to follow %s: %s,,
mail,code,addons/mail/static/src/js/discuss.js,45,Invite,,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,178,Invite,,openerp-web
mail,code,addons/mail/static/src/js/followers.js,173,Invite Follower,,openerp-web
mail,code,addons/mail/static/src/js/discuss.js,30,Invite people,,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,178,Invite people,,openerp-web
mail,code,addons/mail/static/src/js/discuss.js,1189,Invite people to #%s,,openerp-web
mail,model,"ir.model,name",mail.model_mail_wizard_invite,Invite wizard,,
mail,selection,"mail.channel,public",0,Invited people only,,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_moderation_view_search,Is Allowed,,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_moderation_view_search,Is Banned,,
mail,model,"ir.model.fields,field_description",mail.field_mail_blacklist__message_is_follower,Is Follower,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__message_is_follower,Is Follower,,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread__message_is_follower,Is Follower,,
mail,model,"ir.model.fields,field_description",mail.field_res_partner__message_is_follower,Is Follower,,
mail,model,"ir.model.fields,field_description",mail.field_res_users__message_is_follower,Is Follower,,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__notification,Is Notification,,
mail,model,"ir.model.fields,field_description",mail.field_mail_notification__is_read,Is Read,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__is_subscribed,Is Subscribed,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__is_chat,Is a chat,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__is_member,Is a member,,
mail,model,"ir.model.fields,field_description",mail.field_res_users__is_moderator,Is moderator,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_partner__is_pinned,Is pinned on the interface,,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_view_kanban,Join,,
mail,model,"ir.actions.act_window,name",mail.mail_channel_action_view,Join a group,,
mail,selection,"ir.actions.act_window.view,view_mode",0,Kanban,,
mail,selection,"ir.ui.view,type",0,Kanban,,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__lang,Language,,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__lang,Language,,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_mixin____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_type____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_mixin____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_blacklist____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_blacklist_mixin____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_partner____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_followers____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_message____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_subtype____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_moderation____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_notification____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_cancel____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_message____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_partner____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_shortcode____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_template____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_wizard_invite____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_publisher_warranty_contract____last_update,Last Modified on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__channel_last_seen_partner_ids,Last Seen,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_partner__seen_message_id,Last Seen,,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_type__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias__write_uid,Last Updated by,,
